"rcdk.fp.extended_673","rcdk.fp.hybridization_512","MDEN.22","rcdk.fp.standard_398","nAtomP","MDEC.33","MLogP","rcdk.fp.hybridization_958","rcdk.fp.circular_593","SCH.5","rcdk.fp.circular_299","VCH.5","VC.5","rcdk.fp.extended_253","rcdk.fp.standard_256","rcdk.fp.hybridization_770","rcdk.fp.standard_116","VCH.7","nHBDon","C3SP2","C1SP2","rcdk.fp.extended_874","rcdk.fp.estate_35","rcdk.fp.extended_622","rcdk.fp.pubchem_696","WTPT.3","rcdk.fp.hybridization_839","rcdk.fp.standard_1016","rcdk.fp.circular_660","rcdk.fp.extended_66","VC.6","TopoPSA","rcdk.fp.extended_196","rcdk.fp.standard_286","rcdk.fp.hybridization_454","VP.4","rcdk.fp.hybridization_644","rcdk.fp.standard_728","WTPT.5","SCH.6","rcdk.fp.circular_423","SCH.7","rcdk.fp.hybridization_138","rcdk.fp.circular_714","rcdk.fp.extended_548","ATSp4","rcdk.fp.hybridization_795","rcdk.fp.pubchem_644","rcdk.fp.circular_261","rcdk.fp.circular_581","rcdk.fp.kr_3971","rcdk.fp.extended_372","rcdk.fp.extended_404","rcdk.fp.standard_902","rcdk.fp.standard_69","rcdk.fp.kr_3749","rcdk.fp.extended_572","rcdk.fp.extended_248","rcdk.fp.standard_408","MDEN.23","rcdk.fp.standard_841","C2SP2","VCH.6","MDEO.12","rcdk.fp.standard_622","rcdk.fp.kr_1438","ATSp1","SC.5","rcdk.fp.standard_782","ECCEN","rcdk.fp.standard_513","rcdk.fp.standard_14","rcdk.fp.standard_870","rcdk.fp.standard_602","rcdk.fp.extended_63","rcdk.fp.extended_814","rcdk.fp.kr_2949","rcdk.fp.kr_2673","rcdk.fp.circular_47","rcdk.fp.standard_673","rcdk.fp.standard_292","VPC.6","ATSp5","rcdk.fp.hybridization_335","rcdk.fp.circular_798","rcdk.fp.graph_469","rcdk.fp.extended_944","MDEC.23","WTPT.4","rcdk.fp.standard_748","rcdk.fp.extended_436","rcdk.fp.pubchem_260","SPC.6","VP.6","apol","rcdk.fp.maccs_43","naAromAtom","rcdk.fp.pubchem_259","VP.3","rcdk.fp.kr_161","rcdk.fp.hybridization_392","rcdk.fp.circular_886","rcdk.fp.extended_178","rcdk.fp.kr_3682","rcdk.fp.extended_258","MDEC.24","rcdk.fp.standard_910","rcdk.fp.kr_1148","ATSm1","rcdk.fp.standard_305","rcdk.fp.kr_3892","rcdk.fp.standard_793","Y"
1,0,0,0,18,4.99612262761037,2.23,1,0,0.117851130197758,0,0.0340206908719886,0.132204251021702,0,0,1,0,0.137362329247453,1,0,3,0,1,1,1,28.3801167806093,1,0,0,0,0,108.93,0,1,0,3.17363847466301,1,0,12.9372272337124,0.287457478565265,0,0.543183036837622,1,0,0,2633.50361407989,0,1,0,0,0,0,0,0,0,0,1,0,0,0.512992784003009,0,9,0.115122867868463,0.924130304823837,0,0,1665.18031426389,0.615450890140006,0,696,1,0,0,1,0,0,0,0,0,0,0,2.19851915232295,2286.3411344523,0,0,0,0,15.8392226699106,12.8676873946084,0,0,0,7.75409091100951,1.13548665313225,51.845481,0,11,0,4.60167004561324,0,1,0,0,0,0,0,1,0,40.0252162906594,1,1,0,"0"
0,1,0,0,13,12.9555645917068,3,0,0,0,0,0,0.118232511585953,0,0,0,1,0.153558253850307,2,3,3,1,1,0,0,22.0616536930193,0,0,0,1,0,111.16,1,1,0,3.58526077319024,1,0,2.9249834232038,0.159842041817086,0,0.50701698313171,1,0,0,3713.1221310433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.058289105340887,1.90883571285124,1,0,1976.21299540193,0.515771229968811,0,620,0,1,0,0,0,0,1,0,0,0,1,3.53256563530775,3517.74665862229,0,1,0,0,18.8245570188326,19.1366702698155,0,0,0,12.6869617002733,1.70312277014904,63.437411,0,10,0,5.112354078136,0,1,0,0,1,0,1.78772071779279,0,1,35.7812635500631,0,0,0,"0"
1,0,0,1,21,8.0069056672272,2.78,0,0,0.0962250448649376,0,0.0372677996249965,0.0928653809671463,0,1,0,0,0.107602213840706,0,2,2,0,1,0,0,13.6512177255864,0,0,0,0,0,54.45,0,0,0,2.43993977725139,1,0,3.43576959187249,0.418109099645374,0,0.484229247971642,0,0,0,2573.38893731185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0.105194206956221,0,0,0,1527.65171811873,0.43284378197866,0,344,1,0,0,0,0,0,0,0,0,0,0,1.87214406514599,2396.96805346808,0,0,0,0,20.6947438994972,7.67087965560842,0,0,0,8.80365105297339,0.851215315315003,42.27393,0,12,0,3.5244637700017,0,0,0,0,0,1,0,0,0,32.3963373157481,1,1,0,"0"
0,0,0,0,22,7.13456688598607,3.66,0,0,0.0962250448649376,0,0.0684653196881458,0.294881998976438,0,0,0,0,0.334961382520809,0,4,1,0,1,1,0,28.4630556069664,0,0,0,0,0.0190062691494435,110.44,0,0,0,6.27841259654065,0,0,13.1277786981105,0.494387749198131,0,0.76764852241482,0,0,0,6115.84980925969,0,0,0,0,0,1,0,0,0,0,0,1,0,0.629960524947437,0,14,0.228815850812894,0,0,0,3462.88636108827,1.03150898133557,0,100653994,0,1,0,1,1,0,0,0,0,0,0,5.16720066241057,5615.83833683462,0,0,0,1,30.1546426606636,7.62907489735852,1,0,1,14.4135570483726,2.89545923813253,90.923755,0,21,0,8.65271022635992,0,1,0,0,1,1,0,1,0,63.7317842964776,1,0,0,"0"
0,0,0,0,14,14.4651411231579,2.12,0,0,0,0,0,0.208824199796358,0,0,0,0,0.101660607190938,0,2,0,0,1,0,0,15.7457343959668,0,0,0,0,0,52.6,0,0,0,2.13497063563037,0,0,0,0.0925925925925926,0,0.333632284796584,0,0,0,2518.72315900909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0.0364583333333333,0.894427190999916,0,0,1280.34130136304,0.609781541301398,0,208,1,0,0,1,0,0,0,0,0,0,0,2.72822047014191,2011.69232800366,0,0,0,0,5.91147587685817,10.7198978955698,0,0,0,10.978087421228,0.88433970181778,34.022344,0,6,0,3.43222497267559,0,1,0,0,1,1,0,0,0,36.5237759578613,0,0,0,"1"
0,0,0,0,23,14.4845508789794,1.9,1,0,0.0962250448649376,0,0.0288675134594813,0.1963006438219,0,0,1,0,0.138052014573444,1,1,1,1,1,0,0,35.7379199266987,1,0,0,0,0.0108017979228506,104.82,0,0,0,2.93866709867753,0,0,9.09695267105261,0.304971541633976,0,0.673228557174917,0,0,0,3848.01596964801,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0.088448315946081,0.471404520791032,0,0,1986.44697228416,1.26682560521732,0,673,0,0,0,0,0,0,0,0,0,0,0,2.69383905025572,3635.50981198618,0,0,0,1,10.8890969860963,10.5949193845735,1,0,1,18.879625144054,1.018522100076,50.114516,0,17,0,4.44327459781397,0,1,0,1,0,0,0,0,0,47.8157907796565,1,0,0,"0"
0,0,0,0,11,7.03967298554003,2.78,0,0,0.0785674201318386,0,0.0790569415042095,0.176025778640533,0,0,0,0,0.227539847059507,0,1,2,0,1,0,0,17.5885177200742,0,0,0,0,0,82.99,0,0,0,3.70559043384699,0,0,6.91274483507502,0.433252088538279,0,0.593099975688923,0,0,0,3253.83693087818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0.199286324980979,0,0,0,1865.97394302288,0.488868013558509,0,433,0,0,0,0,1,0,0,0,1,0,0,3.32406156810578,3123.71713893758,0,0,0,0,15.5601035576415,7.59660467231439,0,0,0,10.2630780150757,1.37107630411739,49.854688,0,12,0,4.71456580681355,0,0,0,0,0,0,0,0,0,33.1711207476258,0,1,0,"0"
0,1,0.843432665301749,0,16,0.0248551718432157,3,1,0,0.0785674201318386,0,0.025,0.0834995169992613,0,0,1,0,0.272650457770009,2,1,6,0,1,0,0,27.6382898519213,1,0,0,0,0.00246451985479412,104.82,0,1,1,4.97452566978928,1,0,12.9168491436438,0.480756327111951,0,0.682322293881811,0,0,1,3418.04429759909,0,1,0,0,0,1,0,0,0,0,0,0,0,1.31037069710445,0,6,0.202952372826212,0,0,0,2207.46982396796,1.1132192783835,0,-1014444104,0,0,1,0,1,0,1,0,0,0,0,3.09292591813106,3052.21857519853,1,0,0,1,1.59658019066424,4.65470053837925,0,0,1,7.55645204406004,2.26372771265775,72.151997,0,15,1,6.8272360211074,0,1,0,0,0,0,1.5000000015e-08,1,1,47.6227447317658,0,0,0,"1"
0,0,1,1,21,14.3686579325862,3.66,1,0,0.0962250448649376,1,0.025,0.125921294176215,0,0,1,0,0.208921241012371,0,5,1,0,0,0,0,18.1222670843463,1,1,0,0,0,49.17,0,0,0,4.12105844638462,0,0,9.96262882970067,0.446735636239962,0,0.870763694409149,0,0,0,4575.97580726635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,16,0.131960076227827,0,0,0,2375.59613921307,0.44163831904351,0,717,0,0,0,0,0,0,0,0,0,1,0,3.31294475165087,4361.12010233922,0,0,0,0,31.9531589069463,5.63278415728727,0,0,1,12.8941713446506,1.84990401322951,65.890446,0,25,1,5.6646632642598,0,1,0,0,0,0,0,0,0,36.130923113954,0,0,0,"1"
0,0,0,0,11,15.3620780491744,3.77,0,0,0.0641500299099584,0,0.0372677996249965,0.227605995336842,0,0,0,0,0.280601978154078,0,2,4,0,1,0,0,11.7631145573069,0,0,0,0,0,50.27,0,0,0,4.68175347173483,1,0,6.51956780696003,0.601152944334481,0,0.803122283941117,0,0,0,4678.0311991174,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,15,0.218128345773194,0,0,0,2350.02109574102,0.575997318045683,0,555,0,0,0,1,1,0,0,0,1,0,0,4.62155383297058,4602.858507089,0,0,0,0,35.6533961767259,5.24354675034685,1,0,1,13.8709563264925,2.16742517433486,61.13986,0,18,0,5.98741733652925,0,0,0,0,1,0,0,0,0,31.2688986736349,0,0,0,"0"
0,0,0,0,18,0.96548938460563,2.67,1,0,0,0,0,0.074535599249993,0,1,1,0,0.0428044901162196,0,1,1,0,1,1,0,11.0807496032964,1,0,0,0,0,46.38,0,0,0,1.79390714025752,0,0,6.29930783621775,0.185395405949299,0,0.165963652630227,0,0,0,1607.50381162706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.059852792732757,0,0,0,1130.87609355671,0.192450089729875,0,360,0,0,0,1,0,1,0,0,0,0,0,1.0395270578675,1281.7778321164,0,0,0,0,11.8536058801153,4.78144176707861,0,0,0,3.93323655698468,0.559936911373072,39.539102,0,12,0,2.83040466857229,0,0,0,0,0,0,0,1,0,21.2688986736349,0,0,0,"0"
0,0,0,0,22,12.4973310192951,3,1,0,0,0,0,0.145990835829378,0,0,1,0,0.136842111220913,1,4,2,0,1,1,1,11.310593515183,1,0,0,0,0,63.4,0,0,0,2.93042088200854,1,0,6.08460244481153,0.262696046952536,0,0.504985031596676,1,0,0,3422.78696902333,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0.0909400343639206,0,0,0,1679.90238575723,0.573298263992042,0,365,0,0,0,0,0,0,0,0,1,0,0,2.80348236456066,2972.18883746804,0,0,0,0,22.8699041876708,5.22599107037145,0,0,1,12.6497401179633,1.20007913255469,43.485516,0,16,0,3.95574825719422,0,0,0,0,0,0,0,1,0,24.2688986736349,0,1,0,"0"
1,0,0,1,22,9.93352301957284,3,0,0,0.174792464996776,0,0.0814619734491557,0.124745112079447,0,1,0,0,0.267172407690239,1,4,3,0,1,1,0,13.9058352316486,0,0,0,0,0,66.48,0,0,0,3.27188750695131,1,0,6.41686124947837,0.606310630995607,0,0.926511984040365,0,0,0,2929.01168504654,0,1,0,0,0,0,0,0,0,0,1,0,0,0.125,0,10,0.199237525833442,0,0,0,1704.3944578913,0.404328714862743,0,495,0,0,0,0,0,0,0,0,1,0,0,2.54522510541013,2549.1932514505,0,0,0,0,25.0228551020662,7.48897398217022,0,0,0,9.69700688620241,1.36000172252087,47.381102,0,12,0,4.25297058750269,0,0,0,0,0,1,0,0,0,27.0433677091758,0,1,0,"1"
0,0,1,0,11,2.44948974278318,2.67,1,0,0.0962250448649376,0,0.0223606797749979,0.0817785010988561,0,0,1,0,0.103652504282612,0,2,1,0,0,0,0,12.1776123516342,1,0,0,0,0,69.51,0,0,0,2.21730810245272,0,0,9.61522306106503,0.423946127396402,0,0.411826126310792,0,0,1,1993.21057517717,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.121141758098299,0,0,0,1366.25073554773,0.21982198216447,0,316,0,1,1,0,1,0,0,0,0,0,0,1.46399518083849,1753.73488541583,0,0,0,0,13.1114945261315,0,0,1,1,4.99094160227562,0.746899994460752,41.268309,0,17,0,3.27761951830172,0,1,0,0,0,0,0,1,0,26.2076939422795,0,0,0,"0"
1,0,0,0,18,5.28649926865446,3.55,0,0,0,0,0,0.0739415278850618,0,1,0,0,0.0946982097294968,0,4,1,0,1,0,0,12.6054310938162,0,0,0,0,0,40.62,0,0,0,3.19397962541524,0,0,6.45077303468328,0.259679700787487,0,0.31053555793978,0,0,0,3098.40887696331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0921008796287058,0,0,0,1974.55611546872,0.310301219927633,0,-129542204,0,0,0,1,1,0,0,0,0,0,0,2.0654043752669,2901.45312061032,0,0,0,1,25.2214202572662,5.15465805913296,0,0,0,7.34602422675302,1.27011469211998,66.227411,0,12,0,4.71224044686691,0,1,0,0,0,0,0,0,0,38.9818485814836,0,0,0,"0"
1,0,0,0,14,3.21533344673143,2.78,1,0,0.0785674201318386,1,0.0322748612183951,0.0690424748634691,0,1,1,0,0.192939463017869,0,3,2,0,1,0,0,13.8645257909358,1,1,0,0,0,48.07,0,0,0,2.62638559063877,0,0,6.55119137376667,0.388888888888889,0,0.624112348845403,0,1,0,2318.53042514453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0.134279028222432,0,0,0,1503.41631882696,0.19163831904351,0,427,1,0,0,1,0,1,0,0,0,0,0,1.90099355568688,1956.75079930388,0,1,0,0,19.474188399557,4.790868930799,0,0,1,6.23682557440931,1.06803290419082,44.572309,0,15,0,3.73119241910992,0,1,0,0,0,0,0,1,0,31.9818485814836,1,0,0,"0"
0,0,0,0,14,6.5443201099544,2.78,0,0,0.0962250448649376,0,0.0684653196881458,0.225504747042586,0,0,0,0,0.223646622031407,0,0,1,0,1,1,0,30.453154851521,0,0,0,0,0.0120206200668865,125.66,0,0,0,4.7939486936995,0,0,9.66010838631707,0.324284294838188,0,0.532884486721174,0,0,0,4495.44557040949,0,0,0,0,0,1,0,0,0,0,0,0,0,0.577350269189626,0,12,0.151992289761248,0.675748728266164,0,0,2688.34070784687,0.704366458181763,0,1280523194,0,0,0,1,1,0,0,0,0,1,0,3.73322294172602,4281.52508162331,0,0,0,1,16.7050344860928,13.151085766367,0,0,1,10.9244053634698,2.08555997345038,75.77379,0,15,0,6.63004027440117,0,1,0,0,0,0,0,1,0,58.920742066283,1,0,0,"0"
1,0,0.25,0,14,7.02333640867294,2.78,1,0,0,0,0,0.0691520483665905,0,0,1,0,0.114894241557766,2,3,2,0,1,0,1,13.7977713734444,1,0,0,0,0,62.22,0,0,0,2.43452318040014,1,0,6.22290057942591,0.212027587829318,0,0.422957966946128,0,0,0,2438.61066896445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0695309804149292,0,0,0,1486.70437966449,0.275377537720026,0,415,1,1,0,0,0,0,1,0,0,0,1,1.73014467394715,1971.10953570124,0,0,0,0,19.8978193900217,5.05458912181116,0,0,1,7.32712757045752,0.918958425404473,44.572309,0,16,0,3.66235533650827,0,1,0,0,0,0,0,1,1,31.9818485814836,1,0,0,"1"
0,0,0,0,15,4.45600325061052,2.45,0,0,0.0785674201318386,0,0.0684653196881458,0.137801589402862,0,0,0,0,0.255642717431249,0,1,1,0,1,0,0,11.7989576352806,0,0,0,0,0,45.61,0,0,0,2.71005443031486,1,0,3.50240744573508,0.405142906765544,0,0.609777706521742,0,0,0,1980.80011228477,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,0.197371727238243,0,0,0,1272.46112552584,0.293217603751632,0,255,0,0,0,0,0,0,0,0,1,0,0,2.28476571724673,1504.42746141751,0,0,0,1,12.7874311921825,2.59640591162789,1,0,0,6.55822348516324,1.07280506650879,33.573344,0,15,0,3.64872114962912,0,0,0,0,0,0,0,1,0,25.7642465143101,0,0,0,"0"
0,0,0,0,9,2.3811015779523,1.9,0,0,0,0,0,0.0510310363079829,0,0,0,0,0.0479095797608775,0,1,1,0,1,0,0,11.7330084041126,0,0,0,0,0,65.43,0,0,0,9.63395132903224,0,0,0,0.0833333333333333,0,0.107038087531348,0,0,0,894.515243790405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0.0277777777777778,0,0,0,704.09038596167,0.204124145231932,0,230196198,0,0,0,0,0,0,0,0,0,0,0,4.629919294134,641.302118939331,0,0,0,1,6.16360562915089,4.84265212622491,0,0,0,2.6437861036291,4.486761347777,55.645137,0,6,0,13.5069099573035,0,1,0,0,0,0,0,0,0,302.285754195272,0,0,0,"0"
1,1,0.96548938460563,0,12,6.69255102980132,2.56,0,0,0.117851130197758,0,0.0294627825494395,0.107429125262064,0,0,0,0,0.119896224600526,1,2,2,0,1,0,0,28.9426584814319,0,0,0,0,0.00721237204013192,115.86,0,0,0,3.31252367864406,0,0,9.20719059125102,0.404811502770587,0,0.523815786258221,0,0,0,3451.85046254221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0.104585723772943,0.602460533642924,1,0,2164.03791900104,0.624245135592547,1,806,1,0,0,0,1,1,0,0,0,0,0,2.0873839509806,3061.31661683289,0,0,1,0,19.0453073014066,13.6947430863445,0,0,1,9.8676374350966,1.23320221851347,58.258688,0,18,0,4.94732360498188,0,1,0,0,0,0,0,0,0,48.792989027833,1,0,0,"0"
1,0,0,0,20,5.04776944075327,2.67,1,0,0.0785674201318386,0,0.0322748612183951,0.0618194616656619,0,1,1,0,0.127926223576646,1,2,2,0,1,0,0,14.2321401765372,1,1,0,0,0,49.41,0,0,0,2.18019784752795,1,0,6.5568763526978,0.443446722931183,0,0.612315072802675,0,0,0,2110.84487414673,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0.118479967785889,0,0,0,1406.2535729032,0.321401266872592,0,406,1,0,0,1,1,0,0,0,0,0,0,1.3406307942118,1758.09685416559,0,0,0,0,16.6470461032223,5.15206535408311,0,0,0,6.90726029456163,0.735656428974971,41.478723,0,12,0,3.34359203956144,0,0,0,0,1,1,0,0,0,30.9818485814836,1,0,1,"0"
0,0,1,0,21,16.9588416462104,3.33,1,0,0.0962250448649376,0,0.0279508497187474,0.22113571040966,0,0,1,0,0.185237397474061,1,4,2,0,1,1,1,18.2056073233251,1,0,0,0,0,69.3,0,0,0,4.74578908657186,1,0,12.9727169851499,0.408639619622001,0,0.694065111783227,1,0,0,5124.06271765689,0,1,0,0,0,0,0,0,1,0,1,0,0,0.769800358919501,1,9,0.127266718846436,0,0,0,2387.03687553606,0.739286478171795,0,597,0,0,0,0,1,0,0,0,1,0,0,4.31515626142871,4686.4871864125,1,0,0,0,24.0062882375268,5.23289033817521,0,0,1,16.527613556099,2.22359452525986,62.487032,0,15,0,6.14419491560694,0,1,0,0,0,0,0,1,0,31.9888592761878,0,1,0,"0"
0,0,1,0,10,3.14734519026494,2.12,1,0,0.214076175062696,0,0.0563813706469865,0.10900837371137,1,0,0,0,0.0995692405831937,0,1,2,0,0,0,0,15.0570663488111,1,0,0,0,0,82.65,0,0,0,1.8725519252326,0,0,9.52888380480599,0.405714494106205,0,0.437789509061185,0,0,1,1453.36525398479,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.108022764496324,0,0,0,1054.09936499339,0.303561200840986,0,209,0,1,1,0,1,1,0,0,0,0,0,1.37076096845374,1298.79011096991,1,0,0,0,6.62260244346211,2.9780461431305,0,1,0,4.66931042742167,0.68430370479426,36.363895,0,10,1,2.89711603854073,0,1,0,0,0,0,0,1,0,23.9821629778204,0,0,0,"1"
0,0,0,0,27,13.5652258825261,2.78,0,0,0,1,0,0.151397357162584,0,0,0,0,0.148963819289446,0,4,3,0,1,1,1,22.0564635604328,0,0,0,0,0,106.82,0,0,0,3.3462792242035,1,0,6.58888430505645,0.243967307669903,0,0.529617013428568,0,0,0,3971.82754312439,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0.0866427971867192,0.73969433182866,0,0,1917.38683316577,0.668711538170614,0,639,0,0,0,1,0,0,0,1,1,0,0,3.16364289605361,3627.96240902628,0,0,0,0,25.3439258614404,15.4675792553763,0,0,1,14.6544680518911,1.41729888216701,50.213516,0,16,0,4.50993184020411,0,1,1,0,0,0,0,1,0,33.3667748157986,0,1,0,"1"
0,1,0,0,14,4.74510280626355,1.9,0,0,0,0,0,0.108778374907828,0,0,0,0,0.0160375074774896,2,1,3,0,1,0,0,15.1268920756894,0,0,0,0,0,66.4,0,0,0,1.21293108351872,1,0,2.98999459009224,0.102062072615966,1,0.058925565098879,0,0,0,1225.26646888574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0.0320750149549792,0,0,0,930.899391874588,0.390016657173667,0,202,1,0,0,0,0,0,1,0,0,0,0,0.659867401812465,1006.23370910992,0,0,1,0,6.74967039451404,7.34064900338602,0,0,0,3.69740257100709,0.260956711919398,30.133551,0,6,0,2.05532098315658,0,1,0,0,0,0,0,0,1,34.1092872235969,0,0,0,"1"
0,0,0,0,17,4.94145394560441,2.78,0,0,0,0,0,0.0888211565031945,0,0,0,0,0.0967164482121854,0,2,2,0,1,0,1,8.65854903823391,0,0,1,0,0,37.38,0,0,0,2.19709892641141,1,0,3.48085742788356,0.230756327111951,0,0.347024664909434,0,1,0,2034.610845853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0.0796170281088094,0,0,0,1187.10305252372,0.344881807473168,0,268,0,0,0,1,1,0,0,0,1,0,0,1.63066194233597,1636.77956790094,0,0,0,0,16.2523229654113,5.17769161035034,0,0,0,7.54427425747905,0.766124191728048,36.438723,0,12,0,3.05633299463099,0,0,0,0,1,0,0,1,0,19.9089183723584,0,1,0,"1"
0,0,0,0,11,15.3620780491744,3.77,0,0,0.0641500299099584,0,0.0372677996249965,0.223405852254084,0,0,0,0,0.278177024414613,0,2,4,0,1,0,0,11.8205653186114,0,0,0,0,0,50.27,0,0,0,4.64597234340754,1,0,6.57701856826456,0.601152944334481,0,0.803122283941117,0,0,0,4639.0158581045,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,15,0.218128345773194,0,0,0,2336.12759642859,0.575997318045683,0,555,0,0,0,1,1,0,0,0,0,0,0,4.53768049078474,4566.08232330396,0,0,0,0,34.6334536945012,5.24354675034685,1,0,1,13.8709563264925,2.15048491069734,61.13986,0,18,0,5.94487268823841,0,0,0,0,1,0,0,1,0,31.2688986736349,0,0,0,"0"
1,0,0.685006710594441,0,9,5.96388258933692,2.01,0,0,0,0,0,0.174766317991507,0,1,0,0,0.132161398257388,2,1,4,0,1,0,0,27.553577513909,0,0,0,0,0,90.87,0,0,0,2.63648007357131,0,0,12.4341322927753,0.123596937299533,0,0.390145662653009,0,0,0,2408.67607386465,0,1,0,0,0,0,0,0,0,0,1,1,0,1.14471424255333,1,7,0.038490017945975,0,0,0,1692.89620822861,0.461270049661761,0,603,1,0,0,1,0,0,0,0,0,1,0,2.28350192949497,1821.58403337892,0,0,0,0,11.733705416508,7.59330351275457,0,0,0,7.92758435200279,0.858910521155072,49.284309,0,12,0,4.38619809215385,0,0,0,0,0,0,0,0,0,87.4473189187417,0,0,1,"0"
1,0,0,0,14,3.30192724889463,1.9,0,0,0.117851130197758,0,0.0294627825494395,0.0335307439218485,0,1,0,1,0.0643749217145828,0,1,1,0,1,0,0,16.7461865769364,0,0,0,0,0,70.83,1,0,0,1.42114629250029,0,0,2.99031539295024,0.222222222222222,0,0.312285450227494,0,0,0,1122.35670948633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.0548540242053219,0.863054373997182,1,0,773.327710307617,0.166666666666667,0,212,0,0,0,1,0,1,0,0,0,0,0,0.785140224090087,864.590691712891,0,0,0,0,9.49610205700562,13.7558711839862,0,0,0,3.98873238882556,0.495000725586623,28.711137,0,6,0,2.11855721052349,0,1,0,0,0,0,0,1,0,20.2323254789812,0,0,0,"0"
1,0,0,0,19,6.81368958117945,2.89,0,0,0.0785674201318386,0,0.03125,0.0760399129743461,0,1,0,0,0.127016803456768,1,3,1,0,1,0,0,8.22027532200948,0,0,0,0,0,46.17,0,0,0,2.09909024793201,1,0,3.08090558627753,0.430629492747804,0,0.561123884581469,0,1,1,1848.32420827838,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0.12673713954628,0,0,0,1235.03470189255,0.337673112362228,0,324,0,0,0,0,1,0,0,0,0,0,0,1.24118236405304,1452.80193566241,0,0,0,0,17.7080605227268,5.13936973573195,0,0,0,6.1912569752093,0.653292709639043,38.198723,0,12,0,3.0438003217061,0,0,0,0,1,1,0,0,0,20.9089183723584,0,0,0,"0"
0,0,0,0,16,7.73231598607472,2.56,1,0,0.142717450041797,0,0.0602257109371425,0.105441711323927,0,0,1,0,0.231195756019015,0,2,2,0,1,0,0,11.7419237283295,1,0,0,0,0,40.62,0,0,0,2.28761147202783,1,0,6.54366683583327,0.54544798178098,0,0.991402659676232,1,1,0,2175.06515516229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0.165661299027697,0,0,0,1275.86055834812,0.463787312919432,0,263,0,0,0,1,1,0,0,0,0,0,0,2.03411373105339,1702.55782602258,0,0,0,0,13.2985260637879,5.19825689249625,1,1,0,9.53305360067282,0.880689726912701,36.445516,0,6,0,3.00266690750918,0,0,0,0,1,0,0,0,0,20.2688986736349,0,1,0,"1"
1,0,0,0,21,6.85455467462719,2.67,0,0,0.240562612162344,0,0.186316449885904,0.145428378587513,0,1,0,0,0.243300741726838,0,0,2,0,1,1,0,25.0510099031906,0,0,0,0,0,111.38,0,0,0,4.34319362367139,0,0,9.66119153908057,0.324284294838188,0,0.554022234061894,0,0,0,3571.90530357742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632455532033676,0,11,0.187958656550246,0.285714285714286,0,0,2289.36555864007,0.355904745652425,0,-129542204,0,0,0,0,0,0,0,0,0,1,0,3.02702908450264,3534.7905657257,0,0,0,0,14.6551750702137,8.20157038061336,0,0,1,8.17159075872101,1.84168417218433,64.889032,0,14,1,6.03053515359288,0,1,0,0,0,0,0,1,0,52.3718039952011,0,0,0,"0"
0,0,0.0909090909090909,0,25,4.91217226121141,3.44,0,0,0,0,0,0.0366522004689539,0,0,0,0,0.0837888272081756,1,4,3,0,1,1,1,11.1893322504667,0,0,0,0,0,59.06,0,0,0,2.45008624672808,1,0,6.06441244585161,0.268728739282632,0,0.310652726945853,0,0,1,2269.26547708086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0.0804007553055532,0,0,1,1618.09871452392,0.235702260395516,0,688,0,0,0,0,0,0,0,0,0,0,0,1.14681284164116,1873.14091046844,0,0,0,0,22.595724291306,5.12491980461514,0,0,1,5.54881731484203,0.755143969580312,54.526274,0,18,0,3.84081058376229,0,0,0,0,1,0,0,1,0,28.2688986736349,0,0,0,"0"
